ID,tweet,clean_tweet,target,prob,y_hat
1769,"@user i don't wish an happy new year to a , an #homophobic, a #warmonger, a , a #worlddanger like you.",dont wish happy new year like,1.0,0.3760239,0
1264,@user what's going on with service?? i haven't been able to get 4glte all day today   #philly,whats going service havent able 4glte day today,0.0,0.29549745,0
2648,@user you might be a libtard if... #libtard  #sjw #liberal #politics ,libtard,1.0,0.46258232,1
6748,To the senior class: there will be Oreo funfetti bars in the den this morning &#128538;,senior class oreo funfetti bars den morning,0.0,0.07116506,0
1500,"@user dealing with relatives reminding you that ""the clock"" is ticking? this might help.  #childfreeâ¦",dealing relatives reminding clock ticking help,1.0,0.39559793,0
1684,"i say it was just as good as #thekingsspeech, but it won't win an oscar  ",good wont win oscar,1.0,0.25417376,0
1353,i swear the nicest people get screwed over by others  ,swear nicest people screwed,0.0,0.66823137,1
4340,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/sPVogfyXZT,best asian massage park slope rated spa 7186220221 24  tcospvogfyxzt,0.0,0.12839957,0
3400,@karlina_marie your pussy not mine &#128514; do you &#128526;,pussy,1.0,0.4789823,1
1653,most  country argues over different shades of black! ð¨ ð¬ ð  ,country argues different shades black,1.0,0.66324574,1
1048,i am thankful for grandparents. #thankful #positive     ,thankful grandparents,0.0,0.41727442,0
1633,again @user looks like a damned fool! for 50 years the usa has openly opposed settlement buliding by #israel! @user ,looks like damned fool 50 years usa openly opposed settlement buliding,1.0,0.5713038,1
1621,"@user just coz their is a few of these vids, dont mean they are not woh wotching, they are there hilarious, a must watcâ¦ ",coz vids dont mean woh wotching hilarious watc,1.0,0.34880567,0
1883,#aloha and â®ï¸ on ð we oppose #fascism  and all #warsforoil ,oppose,1.0,0.65483755,1
4310,&#8220;@iSignMyOwnBoobs thats my fav part on Take Care&#8221;whole album trash,thats fav care album trash,0.0,0.50650996,1
550,another   day in america ðºð¸  #prayfororlando what happened,day america happened,0.0,0.49756444,1
3500,"Fuck all that Some bitches so disrespectful they don't care. They will talk , fuck , ya boyfriend and still speak to the girlfriend.",fuck bitches disrespectful dont care talk fuck ya boyfriend speak girlfriend,1.0,0.68935996,1
5862,RT @FoodPornPhotos: Oreo Cheesecake Bites. http://t.co/ybOQrrTJyt,  oreo cheesecake bites  tcoyboqr jyt,0.0,0.13997824,0
971,"slp, poland, or - happy valley, or, 97086, usa #jobs   valley pls  ",slp poland happy valley 97086 usa valley pls,0.0,0.13789436,0
297, @user when you are a pa of $ 40 billion plus group... @user #abglp2016 #first_job   #abg,pa 40 billion plus group,0.0,0.39876345,0
3839,RT @_DalvinA: &#8220;@Can_iGet_8: I can't stand no messy hoe&#8221;1&#8419;0&#8419;0&#8419;0&#8419; true story,  cant stand messy hoe true story,1.0,0.3616985,0
1224,cashual xd ahahhskavsa #selfie #selca #instagram #instalike #follow #like #friends  â¦ ,cashual xd ahahhskavsa,0.0,0.16711752,0
6979,teeth can make or break a person. you could be a 10 and have yellow teeth and immediately drop to a 2.,teeth break person 10 yellow teeth immediately drop 2,0.0,0.39497247,0
4971,@tweetstar10 Saw that there's a 15&#176; slope to the wire? That enough for a zip-line? #businessopportunity,saw theres 15 slope wire zipline,0.0,0.24079888,0
5463,Im glad I met this chick. Reminds me the trash I left behind,im glad met chick reminds trash left,0.0,0.50815654,1
6272,"RT @alicia_garcia3: ""That's why God made brownies. To replace boys.""",  thats god brownies replace boys,0.0,0.52260566,1
3004,@HeauxmerSimpson I'm jus tryna vaca away from the niggers bro.,im jus tryna vaca away niggers bro,1.0,0.7655677,1
6436,RT @most_DUEP: I occasionally go to play flappy bird and then I die before getting one and remember how much I hate it.,  occasionally play flappy bird die getting remember hate,0.0,0.2516544,0
101,the secret to a happy life. #jointhecircle  legsclub  #behappy ,secret happy life legsclub,0.0,0.1463074,0
3384,@catleesh_ I have small pussy size plugs,small pussy size plugs,1.0,0.3851217,0
1282,"turns out no one keep from breaking promises, it sucks that the impoant ones are always broken first   #fml #liar",turns breaking promises sucks impoant ones broken,0.0,0.5199575,1
1979,the uk government's new 'anti-semitism' definition conflates racism with valid criticism of israel - openâ¦â¦ ,uk governments new antisemitism definition conflates racism valid criticism israel open,1.0,0.73719496,1
3278,&#8220;@kincade00: Rico full of shyt&#8221;full of money hoe,rico shyt money hoe,1.0,0.3745691,0
1437,lemme find out i have to put on my boiler in the month of june.  ,lemme find boiler month june,0.0,0.16497314,0
3615,Leap tall hoes in a single bound.,leap tall hoes single bound,1.0,0.17656592,0
4902,@mfsasso or jim crow laws segregation lynching laws... anti womans suffrage laws... amazing how everyone doesnt want to bring that up,jim crow laws segregation lynching laws anti womans suffrage laws amazing doesnt want bring,0.0,0.6287017,1
3358,@RealNiggaSherm bitch,bitch,1.0,0.7633586,1
3298,"' She herd I was a dope boy , I herd she was a gold digger &#1043359; , all I know is she a real bitch , so I fuck her like a real niggah .",herd dope boy herd gold digger know real bitch fuck like real niggah,1.0,0.6555127,1
799,another summer of rich culture in @user #lucky   #grateful  ,summer rich culture,0.0,0.0820885,0
6816,Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.,wouldve known jesusll come ghetto level thorough like black heroine,0.0,0.5262465,1
1374,"being a dad, best job i've ever had!!!    fathers day!!!",dad best job ive fathers day,0.0,0.14048189,0
1884,@user @user @user @user  #arabs all of them preying on poor #slavelabor ,preying poor,1.0,0.4585037,1
6099,"RT @SSNAlerts: Rick Scott takes 49% of vote, Charlie Crist takes 46%. Scott wins second term: http://t.co/MmkyGCYVG1 #sayfie #FlaPol http:/&#8230;",  rick scott takes 49 vote charlie crist takes 46 scott wins second term  tcommkygcyvg1  ,0.0,0.15430056,0
1220,@user @user me too she said a way to follow her.by some other name but i didn't :(   she is proly doing good n lookin good,said way follow herby didnt proly good n lookin good,0.0,0.38110173,0
347," @user @user last time i checked, mp's should represent our wishes. not vice versa! #voteleave #outoftouch  ",time checked mps represent wishes vice versa,0.0,0.37725422,0
1021, @user constitutional law scholar/prof pres. obama calls for cuailing constitutional rights w/o due process.   #wiright #2a #â¦,constitutional law scholarprof pres obama calls cuailing constitutional rights wo process,0.0,0.4726048,1
4123,sorry wrong bitch &#9996;&#65039;,sorry wrong bitch,1.0,0.55036235,1
6092,"RT @RubinReport: You can mock Michelle Obama's #TurnipForWhat video, but the turnip is now third in line of succession for president. https&#8230;",  mock michelle obamas video turnip line succession president  s,0.0,0.38784498,0
6223,"RT @WillMcAvoyACN: An ad for the Haitian charity ""Water Is Life"" mocks people who use #FirstWorldProblems hashtag through juxtaposition. ...",  ad haitian charity water life mocks people use hashtag juxtaposition,0.0,0.5221369,1
682,one of my fave pics of my #daddy    #fathersday #sunday #love #grateful #blessed  ,fave pics,0.0,0.18912457,0
2623,@user this is what #ladies like... lol wtf is this? this is why you all let a  get in the white house. you're all a shame.,like lol wtf let white house youre shame,1.0,0.6962741,1
4955,@syd_renae okay cool then I'm not the only one &#128520; mine is black and fuzzy and it has PINK on the back in all sparkles &#128081; hallelujah,okay cool im black fuzzy pink sparkles hallelujah,0.0,0.26854363,0
5002,After Deztinis session we needed this lmao Jk girl good yob lol http://t.co/3spfhBBkVD,deztinis session needed lmao jk girl good yob lol  tco3spfhbbkvd,0.0,0.1601847,0
88, @user @user @user she is in denial and has probably forever damaged her brand.  ,denial probably forever damaged brand,0.0,0.5162996,1
466,  #pride #morework2bdoneâ¡ï¸ âistanbul bans pride parade for safety reasonsâ  ,istanbul bans pride parade safety reasons,0.0,0.25024155,0
6676,The early bird takes a nap before noon.,early bird takes nap noon,0.0,0.16814868,0
5697,Pops interviews remain warm and fuzzy.,pops interviews remain warm fuzzy,0.0,0.27291092,0
1617,i am disgusted watching @user defend her career &amp; intelligence to @user so informing the future gen is laughable?  ..,disgusted watching defend career   intelligence informing future gen laughable,1.0,0.5064894,1
3916,RT @moneygang_ROD: Musty pussy maggot bitches tryna lick my sac for riches. @OGMaco Fuckemx3,  musty pussy maggot bitches tryna lick sac riches fuckemx3,1.0,0.58794516,1
3904,"RT @kekelovingmytwo: ""@1stBlocJeremiah: Good pussy change ya life! &#128514;&#128557;""",  good pussy change ya life,1.0,0.49583018,1
961,#model   i love u take with u all the time in urð±!!! ððððð¦ð¦ð¦  ,love u u time ur,0.0,0.39671323,0
6138,"RT @SportsCenter: Jadeveon Clowney tops @MelKiperESPN's latest mock Draft. ""He's a once every 15 to 20 year guy."" &#187; http://t.co/f9nzpbbvrP",  jadeveon clowney tops latest mock draft hes 15 20 year guy  tcof9nzpbbvrp,0.0,0.2080938,0
2046,you might be a libtard if... #libtard  #sjw #liberal #politics ,libtard,1.0,0.46258232,1
158,it's true... Ãverything in life &amp; love changes when you got little elfs hoppin' around. especially mÃ©   #love ,true verything life   love changes got little elfs hoppin especially,0.0,0.41277713,0
352,save up to 30%- awaken summer at walt disney world -   wednesday  travelððð¢ðððð ,save 30 awaken summer walt disney world wednesday travel,0.0,0.08642583,0
6972,so uncivilized,uncivilized,0.0,0.4133741,0
1444,- sirf ashiq log follow karen #iqbal #galib #wasi #faraz #mohsin ki full   poetry + #no add + follow @user send 4o4o4 + @user,sirf ashiq log follow karen ki poetry add follow send 4o4o4,0.0,0.20406519,0
3215,inb4 you unfunny nigger kill yourself,inb4 unfunny nigger kill,1.0,0.57723045,1
4514,@Ish_MallyMal August is trash,august trash,0.0,0.24467242,0
5112,Cheer up Charlie.,cheer charlie,0.0,0.2819103,0
6880,another long night with allergies! need better ned than zertec or however you spell it!,long night allergies need better ned ze ec spell,0.0,0.21223925,0
3169,RT @cigarsNscotch: What's black and yellow and not going to win this year? WRONG! The answer is Tiger Woods.,  whats black yellow going win year wrong answer tiger woods,1.0,0.4375571,0
1196,positive vibes baby...that's all i'm about...  ,positive vibes babythats im,0.0,0.35288003,0
744,kristi blonde mature tonya makes her pussy happy on whatsapp: #mature #tonya #kristi #blonde #pussy   #m... ,kristi blonde mature tonya makes pussy happy whatsapp,0.0,0.41202897,0
5793,RT @BruceVH: Getting over a painful experience is like crossing the monkey bars. You have to let go at some point in order to move forward.&#8230;,  getting painful experience like crossing monkey bars let point order forward,0.0,0.42595318,0
85,h.appy at work conference: right mindset leads to culture-of-development organizations    #work #mindset,happy work conference right mindset leads cultureofdevelopment organizations,0.0,0.36531252,0
6843,"Y'all saw how mad that little chunky boy was? He wouldn't even let his dad touch him, bruh lmao",yall saw mad little chunky boy wouldnt let dad touch bruh lmao,0.0,0.42552412,0
3733,RT @HerMoufPiece: Love a bitch that never act hollywood,  love bitch act hollywood,1.0,0.3893162,0
3059,@heyrmbr probs that fag Vhia,probs fag vhia,1.0,0.45859972,1
6779,"WIB plays next Fri (5-16-14)at the Silverdome Ballroom(21+) in Neillsville,WI with Charlie Parr &amp; Hobo Nephews of Uncle Frank! Tickets 15$",wib plays fri 51614at silverdome ballroom21 neillsvillewi charlie parr   hobo nephews uncle frank tickets 15,0.0,0.11233975,0
4634,"@PlannedSickDays hey, do you have that screen shot of djk's wiki page being updated regarding the trash can incident?",hey screen shot djks wiki page updated trash incident,0.0,0.23612508,0
5490,Jeter almost broke Yankee stadium,jeter broke yankee stadium,0.0,0.16270171,0
1796,#us refuses to veto resolution on #israel  #zionism #illegalsettlements  ,refuses veto resolution,1.0,0.63350576,1
6487,RT @sluggernation: The P72 Derek Jeter used to hit the walk-off single in his final @Yankee Stadium at-bat. (Images via @mlb_authentic) htt&#8230;,  p72 derek jeter hit walkoff single final stadium atbat images  ,0.0,0.1494736,0
3693,RT @BryanBalsamo: @1__dev I could if I tried but my money feels better then any pussy I've ever had,  tried money feels better pussy ive,1.0,0.5460549,1
2099,"you're not very sma if you think i hate all ""white males."" i hate racism and sexism. that's it. grow a brain, right wingers!  #p2",youre sma think hate white males hate racism sexism thats grow brain right wingers,1.0,0.83251494,1
2518,@user council staff have been instructed by the anc to go slow and make the da look bad. this was exposed a few weeks ago. ,council staff instructed anc slow da look bad exposed weeks ago,1.0,0.42038256,0
3329,@ISmashedYoGurl @Jonathan_Scott_ ahhh stupid bitch!,ahhh stupid bitch,1.0,0.6478112,1
6522,RT @vinehumor: Flappy bird is taking over my life. I can hear the bird crashing every time something goes wrong. https://t.co/kuLDr4mabp,  flappy bird taking life hear bird crashing time goes wrong  stcokuldr4mabp,0.0,0.13397184,0
3560,I let hoes make it too much,let hoes,1.0,0.5368741,1
1331,"check out this new trending #funny #gif !  , pixel, celebrate, yay, oh yeah, hell yes, 8but ",check new trending pixel celebrate yay oh yeah hell yes 8but,0.0,0.28296506,0
4936,@savannahx___ negative slopes aka a chart of my grades in math,negative slopes aka cha  grades math,0.0,0.42618746,0
5111,Cheeky thoughts as the rooster crows.,cheeky thoughts rooster crows,0.0,0.47923055,1
168,i am lovely. #i_am #positive #affirmation     ,lovely,0.0,0.4305062,0
1499,"@user @user  is this a new one? either way, #men disgraced themselves.  #harassment  #verbalassault",new way disgraced,1.0,0.29870862,0
5927,RT @JBilinovich: You may be redneck if you put steak seasoning on popcorn @weidie1211,  redneck steak seasoning popcorn,0.0,0.13691539,0
2688,@user @user  obama &amp; biden are the most #antiwhite  president &amp; vp in history. #trump,obama   biden president   vp history,1.0,0.33336148,0
3296,"' Nah I ain't no hoe niggah , no bitch niggah , rich Niggah with the shits Niggah Getchu chipped niggah .",nah aint hoe niggah bitch niggah rich niggah shits niggah getchu chipped niggah,1.0,0.70381534,1
5902,"RT @HoodJesusYo: Last name, Sinner
First name, Imma
Like ur pancakes in tha mornin, 
He got u covered like Aunt Jemima",  sinnerfirst immalike ur pancakes tha mornin got u covered like aunt jemima,0.0,0.34125224,0
6346,RT @flavorpill: Why Tori Amos matters now more than ever http://t.co/YIsiAI6S via @nme,  tori amos matters  tcoyisiai6s,0.0,0.2605813,0
1927,"#sikh #temple vandalised in in #calgary, #wso condemns  act  ",vandalised condemns act,1.0,0.75461,1
6225,RT @Women_Fit: Use what talent you possess: the woods would be very silent if no birds sang except those that sang best.,  use talent possess woods silent birds sang sang best,0.0,0.12759525,0
7001,why they playing trash on ESPN right now.,playing trash espn right,0.0,0.40065417,0
1420,stop wishing....sta doingðð #wednesdaywisdom #flowers #flower #spring   #... (vine by @user ,stop wishingsta vine,0.0,0.5621851,1
3246,&#8220;@CMRE24 &#8220;Sum wrong with the pussy&#8221;- Sweets&#8221;smh,wrong pussy sweets,1.0,0.6762309,1
6587,Sinai Jihadi Group Beheads 3 Accused of Being 'Spies of the Jews' http://t.co/3CDOsElI1k via @BreitbartNews,sinai jihadi group beheads 3 accused spies jews  tco3cdoseli1k,0.0,0.4260512,0
1376,we're happy now we have these! we'll be with you soon @user @user @user #lemans24   âºð ,happy soon,0.0,0.18491273,0
5723,RT @A_single_bear: How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla&#8230;,  look feathers instead fur able eat bird feeder getting judging gla,0.0,0.408435,0
6217,RT @WORIDSTARHlPHOP: This talking eggplant skurred af https://t.co/KDwoApyvD0,  talking eggplant skurred af  stcokdwoapyvd0,0.0,0.34517464,0
6887,"bound, gagged, shoved in a trash bin with two bullets in the back of the head. ""I suspect natural causes."" said the world's worst detective.",bound gagged shoved trash bin bullets head suspect natural causes said worlds worst detective,0.0,0.48744014,1
5564,Mannnn tonight feels like trash.,mannnn tonight feels like trash,0.0,0.42635322,0
5336,I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &#128530;,dress tomorrow mock interviews dont know tie tie,0.0,0.33975625,0
4872,@kate_beckwith74 don't judge me monkey,dont judge monkey,0.0,0.55215657,1
6153,RT @Swizzzy: Peeps are trash.. Marsh mellows in general are trash,  peeps trash marsh mellows general trash,0.0,0.15642926,0
4835,@gifs http://t.co/J1PWlaeRCu (via @teapot), tcoj1pwlaercu,0.0,0.23979686,0
3429,A hoe gone be a hoe they ain't &#128175;,hoe gone hoe aint,1.0,0.5071123,1
1570,"content: #abuse, #pedophilia, #stalking, #harassment, #gaslighting, #ableism, , #threats, #suicide, #nsfw, #self harm, #rape, #incest",content harm,1.0,0.79455596,1
4422,@BillPeriman Or as I like to put it 'looking through race colored glasses' @Kel_Antoinette8,like looking race colored glasses,0.0,0.39351672,0
4051,When it start thundering bitches be like I wana cuddle naw bitch you just wana excuse to suck a dick you and MiMi sit tf down in a corner,sta  thundering bitches like wana cuddle naw bitch wana excuse suck dick mimi sit tf corner,1.0,0.32907683,0
5381,I really want a girl to make me some brownies &#128553;&#128557;,want girl brownies,0.0,0.400673,0
3149,RT @InfidelAlie: Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening,  yay america   israel jew hating muslim trash government pathetic   sickening,1.0,0.74798524,1
3969,See &#128064; ima stop &#10060;&#128282; getting on this here Twitter arguing with you hoes&#128078;&#128078;......stupidity is a trait that I &#9757;&#65039;DONT NOT FUCK WITH &#128680;&#128679;,ima stop getting twitter arguing hoes trait fuck,1.0,0.59697485,1
995,@user he was hit on foot so until the cars around us chill we could all end up like him  ,hit foot cars chill end like,0.0,0.3697142,0
1023,an early good morning on this   #father's #day to all u dads!hopefully an easy travel day home.stay positive &amp; keep smiling:-) #besafe,early good morning u dadshopefully easy travel day homestay positive   smiling,0.0,0.14466332,0
374,vacations are going to sta soon  ,vacations going sta soon,0.0,0.10574104,0
4982,@xtinel @Linda1MMAGC No not at all. It's a slippery slope. Just don't want to lose my right to self defense. 1st its background checks then?,slippery slope dont want lose right self defense 1st background checks,0.0,0.2913397,0
5408,I want some monkey bread.,want monkey bread,0.0,0.43204543,0
1453,@user @user   #clusterfuck when will @user address systemic mass murder in arab states?   @user,address systemic mass murder arab states,0.0,0.44486588,0
309,@user - you're just now figuring this out?   #riggedprimary ,youre figuring,0.0,0.43997824,0
3949,RT @xDSmooth: This niggah said her lips dry ass hell lmao &#128514;&#128514;&#128514;&#128514;,  niggah said lips dry ass hell lmao,1.0,0.5328325,1
3711,"RT @D0PESHIT0NLY: Bitches be having
No job
No future
No education
&amp; have the nerve to say ""all these niggas want is pussy""
Bitch cause that&#8230;",  bitches havingno jobno futureno education  nerve niggas want pussybitch cause,1.0,0.8739347,1
5908,RT @IcySoleOnline: Should of been a cork sole RT @Johnny_Blaz3: why is there no cork on the WTL XI?,  cork sole   cork wtl xi,0.0,0.17962047,0
4351,&lt;-- nudes are trash,lt nudes trash,0.0,0.45176157,1
6521,RT @vexedmentals: draya really out catching a tan while her son looking out the window like the ikea monkey while everybody trick or treati&#8230;,  draya catching tan son looking window like ikea monkey everybody trick treati,0.0,0.18584,0
5816,RT @DNAinfoCHI: The new nature area replacing Indian Boundary Park's former zoo is expected to attract a variety of migratory birds http://&#8230;,  new nature area replacing indian boundary parks zoo expected attract variety migratory birds  ,0.0,0.07653244,0
4216,#TBT love you forever ling ling &#128115;&#128114;&#128152; @brittneycordova http://t.co/KEcfNjyrwE,love forever ling ling  tcokecfnjyrwe,0.0,0.23205878,0
6040,RT @NewYorkologist: Autographed Photo of Babe Ruth and Lou Gehrig - New York Yankees 1928 | #NYC #NY #NYY http://t.co/mm2niIGP9X,  autographed photo babe ruth lou gehrig new york yankees 1928  tcomm2niigp9x,0.0,0.2208369,0
4788,@charloosss @keepitplur @nicoleariel_ I'll chug my tall can . but homegirl won't approve lol,ill chug tall homegirl wont approve lol,0.0,0.40534407,0
6337,RT @ebs_14: This Jimmy Fallon Prank of getting NY Yankees fans to boo Robinson Cano is amazing. http://t.co/XnZKZLly4G via,  jimmy fallon prank getting ny yankees fans boo robinson cano amazing  tcoxnzkzlly4g,0.0,0.2847779,0
6170,"RT @TheEagleFazi: Almost 83% of children in Balochistan have never been to school, followed by 80% in Sindh, 75% in KP and 60% in Punjab. #&#8230;",  83 children balochistan school followed 80 sindh 75 kp 60 punjab,0.0,0.26681587,0
1895,wew i only know they are diff couples when i look at the guys.  ð ,wew know diff couples look guys,1.0,0.59114826,1
813,tired of the battleground social media has become.   #opinionisjustthat #discussions don't have to be #attacks be kind,tired battleground social media dont kind,0.0,0.4728416,1
66,i try to take breaks from twitter/news to detox from violent patriarchal misogyny- &amp; ppl who think it is up for debate- &amp;then this?!  ,try breaks twitternews detox violent patriarchal misogyny   ppl think debate  then,0.0,0.46682405,1
928,sharing ice cream #sun #love #outdoors #picnic #summer #family #daughter #father #desse #icecream   ,sharing ice cream,0.0,0.15490648,0
1150,happy bday to me! love my shoes! the best bday! ðâ¤ï¸ðð¼ #mybday #shoes #mybihday  â¦ ,happy bday love shoes best bday,0.0,0.18859541,0
3363,@THEalexflores10 bitch answer my calls,bitch answer calls,1.0,0.6333431,1
5953,"RT @KatiePavlich: Charlie Crist doesn't have any more political parties to join, but he could become a spokesman for a fan company.",  charlie crist doesnt political pa ies join spokesman fan company,0.0,0.20941046,0
3081,@whoswilly white boy talmbout Ight I'll see you tomorrow at school nigger,white boy talmbout ight ill tomorrow school nigger,1.0,0.36966988,0
1881,@user go fuck yourself richie. we like it and it's not going anywhere! ð¤ ,fuck richie like going,1.0,0.67850256,1
3253,&#8220;@Hermosa_Jayy: Can I bring anotha bitch or nah &#128527;&#8221;,bring anotha bitch nah,1.0,0.7641116,1
1704,everytime i wear soccer shis joie fries me and says i look mexican as fuck ð ,everytime wear soccer shis joie fries says look mexican fuck,1.0,0.5937305,1
1040, scott baio: obama only gets angry at republicans #video #scott #baio #obama #only #gets  ,scott baio obama gets angry republicans,0.0,0.5005095,1
3290,' Fuck her right in the pussy &#1041204;&#1041204;&#1041204;&#1041204;,fuck right pussy,1.0,0.5609551,1
487,got tickets to the great moscow state circus. don't know what to expect. monkeys?   #circus,got tickets great moscow state circus dont know expect monkeys,0.0,0.13641636,0
5663,Or I'm vibing and they ask to see the aux cord knowing they bout to play some trash &#128530;,im vibing ask aux cord knowing bout play trash,0.0,0.40308073,0
4385,85 species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? http://t.co/VIWMjjJxOT,85 species birds repo ed chesterfield great backyard bird count area  tcoviwmjjjxot,0.0,0.076131366,0
6944,"lmaoooo RT @ComedyTruth: Girls, don't let a guy treat you like a yellow starburst. You are a pink starburst.",lmaoooo   girls dont let guy treat like yellow starburst pink starburst,0.0,0.33038747,0
2997,"@DaRealAlexInLA @Woody_AFC @Rodriguez5_ the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol",nig fun watch got admit ebola boy speak broken spanish lol,1.0,0.33331355,0
922,"ironic: when you dance like a moron, you feel like a genius!   #dance #geniusâ¦ ",ironic dance like moron feel like genius,0.0,0.38349524,0
323,"3 day old bunny, saved from a cat. cross your fingers for a happy end....ð¤â¤ï¸ #bunny #save  â¦ ",3 day old bunny saved cat cross fingers happy end,0.0,0.105823465,0
249,#siouxfalls   bull up: you will dominate your bull and you will direct it whatever you want it to do. when y ,bull dominate bull direct want,0.0,0.6310964,1
5410,"I was accused of never taking a full front face shot, so here is one. No slant or angle or nothing. :) http://t.co/yCuVyPV1n0",accused taking face shot slant angle  tcoycuvypv1n0,0.0,0.45995697,1
3871,RT @creativecarley: I'm such a bitch to you. Why do you stick around?,  im bitch stick,1.0,0.69282335,1
2064,"@user this is awful! just slap on the face to #americans hey my neighbor black just bought a $700,000 house. we r soâ¦ ",awful slap face hey neighbor black bought 700000 house r,1.0,0.5375151,1
4267,&#8220;@BeautyOfASinner: So they really deleted flappy bird from the App Store cus someone killed themselves over it &#128514;&#8221; foreal foreal ?? &#128561;&#128557;,deleted flappy bird app store cus killed foreal foreal,0.0,0.25752568,0
6662,The John Cantlie video issued by Al Furqan media is a new level of the Jihadi propaganda: promises more episodes &amp; wages ideological warfare,john cantlie video issued al furqan media new level jihadi propaganda promises episodes   wages ideological warfare,0.0,0.496947,1
232,@user the usual left wing slander of anyone who disagrees with you as 'far-right'   but typical of #remain liars,usual left wing slander disagrees farright typical liars,0.0,0.5359915,1
2664,one powerful picture. it takes great humanity and kindness to save the life of someone who hates your existenceâ¦ ,powerful picture takes great humanity kindness save life hates existence,1.0,0.32719594,0
1200,good news guys! its friday :))   #almostthere #wemadeit #coffee #latte #weekend #friday #miami ,good news guys friday,0.0,0.17157574,0
4255,&#128530; my nerves are being worked cos of my monkey &#128529;&#128545;,nerves worked cos monkey,0.0,0.3995439,0
6733,This my dog telling me he is done playing frisbee for now.. lazy mutt http://t.co/l4AocjczsH,dog telling playing frisbee lazy mutt  tcol4aocjczsh,0.0,0.13200377,0
3167,RT @VaTxn: Illegal alien is not a race. It's a crime. @MuchoMacho @McDonalds @jeandeaux1776 @cspanwj #wetbacks http://t.co/pf2YpelyOP,  illegal alien race crime  tcopf2ypelyop,1.0,0.4226769,0
1189,tonight's sunset was just wow!!! #sunset #cloudporn #marina #captainlife #lovemyjob  â¦ ,tonights sunset wow,0.0,0.13676548,0
92, @user took my last antibiotic!     #woo #mightbeallergictoants ,took antibiotic,0.0,0.2614483,0
4856,"@izziorizzi i'm not a trash talker, brah. i'm polite and diplomatic on and off the court.",im trash talker brah im polite diplomatic cou ,0.0,0.38475007,0
319,today has definatly ended better than it began ð   #positive,today definatly ended better began,0.0,0.34977278,0
5754,RT @AyMrCarter: Apologies trash.. What's understood ain't gotta be explained,  apologies trash whats understood aint gotta explained,0.0,0.5590996,1
6368,RT @iLLmak3Ufamous: Touch my swag. Wish you could. RT &#8220;@VizyIsIgnant: I LOOK FLY. I LOOK GOOD. RT @Wisdom_Stature: On my momma.... On my ho&#8230;,  touch swag wish   look fly look good   momma ho,0.0,0.45924225,1
5903,"RT @HowardRoper: If you don't like my tweets with my belief in Jesus Christ, please respect it, but don't mock it or make negative remarks&#8230;",  dont like tweets belief jesus christ respect dont mock negative remarks,0.0,0.56025815,1
3546,I don't give a fuck about yo gal yo wifey or yo boo came here by myself bitch I'm Tryna bone,dont fuck yo gal yo wifey yo boo came bitch im tryna bone,1.0,0.6091448,1
1919,alabama victoria secret shoppers face racial discrimination (video) #cwt...  via @user ,alabama victoria secret shoppers face racial discrimination video,1.0,0.48981336,1
6896,cookies and crackers aren't even on the same level!,cookies crackers arent level,0.0,0.22279082,0
2875,.@user .@user #maga .@user  silence is approval.  we always knew what  pigs youâ¦ ,silence approval knew pigs,1.0,0.5098165,1
1243,50%#islamic-info 25%#cricket 10%#all-type-spos 10% -poetry 3%#world-news 2%#adds  chk kro agr maza na aya to stop  follow @user,50 25 10 10 poetry 3 2 chk kro agr maza na aya stop follow,0.0,0.35961658,0
6711,"This Billy Crystal tribute to Derek Jeter is crazy. I hate the Yankees, but man... Derek Jeter.... #RE2PECT",billy crystal tribute derek jeter crazy hate yankees man derek jeter,0.0,0.19496857,0
2678, chick gets fucked videos of big asses havin sex ,chick gets fucked videos big asses havin sex,1.0,0.5667127,1
1109,#model   i love u take with u all the time in urð±!!! ððððð¦ð¦ð¦  ,love u u time ur,0.0,0.39671323,0
3772,"RT @LilBro___: ""pussy""&#128514;&#128557;&#128557; https://t.co/X4f6VA7g5q",  pussy  stcox4f6va7g5q,1.0,0.45662874,1
2471,"ð¨ now, that's not nice! we're urging president-elect @user to denounce  through his #twitter acctâ¦ ",thats nice urging presidentelect denounce acct,1.0,0.55417746,1
3995,TWITTER IS JUST LIKE REAL LIFE...filled with pussies.,twitter like real lifefilled pussies,1.0,0.24818005,0
5550,Looks like the #Yankees will be competing with #Boston for the East cellar this year #MLB,looks like competing east cellar year,0.0,0.29380986,0
5196,Flappy bird on bull....,flappy bird bull,0.0,0.40842995,0
2900,"trump ny co-chair: i want obama to die of mad cow disease and michelle to ""go back to being a male""   #trump",trump ny cochair want obama die mad cow disease michelle male,1.0,0.35984543,0
5356,"I like to mock Apple, but I'm legitimately interested to see what their wearable looks like.",like mock apple im legitimately interested wearable looks like,0.0,0.37012273,0
6124,RT @SneakerPics23: Oreo 6's http://t.co/Jx9DD9oahY,  oreo 6s  tcojx9dd9oahy,0.0,0.26048633,0
